delivery_id,part_id,source_warehouse,destination_site,destination_lat,destination_lon,order_date,planned_delivery_date,actual_delivery_date,quantity,transport_mode,delivery_cost,delivery_status,distance_km
DEL001470,SP00163,WH02,Site_A,30.271388,77.821689,2025-08-21,2025-08-27,2025-08-30,6,Road,4507.86,Delivered,625.46
DEL001471,SP00182,WH01,Site_C,17.243648,73.828273,2025-08-21,2025-08-25,2025-08-28,9,Road,742.3,Delivered,96.38
DEL001472,SP00142,WH05,Site_D,18.288321,72.247992,2025-08-23,2025-08-25,2025-08-28,3,Air,9240.8,Delivered,741.9
DEL001473,SP00136,WH01,Site_D,18.064166,73.056984,2025-08-23,2025-08-25,2025-08-26,1,Air,4368.55,Delivered,394.16
DEL001474,SP00009,WH02,Site_B,27.430432,76.251873,2025-08-23,2025-08-28,2025-08-31,10,Road,5187.03,Delivered,685.78
DEL001475,SP00124,WH02,Site_E,27.348836,76.882244,2025-08-23,2025-08-25,2025-08-25,9,Air,1969.8,Delivered,177.64
DEL001476,SP00094,WH01,Site_A,20.048627,73.916001,2025-08-24,2025-08-26,2025-08-27,3,Air,4082.05,Delivered,336.45
DEL001477,SP00146,WH01,Site_C,18.202384,72.718907,2025-08-24,2025-08-26,2025-08-28,9,Air,8085.29,Delivered,735.78
DEL001478,SP00167,WH05,Site_B,17.869271,73.946775,2025-08-24,2025-08-31,2025-09-03,5,Road,6443.78,Delivered,750.67
DEL001479,SP00072,WH05,Site_D,20.23898,72.783855,2025-08-24,2025-08-26,2025-08-25,9,Air,3538.01,Delivered,293.83
DEL001480,SP00049,WH05,Site_A,18.882567,72.748345,2025-08-25,2025-09-01,2025-09-03,7,Road,5587.56,Delivered,671.6
DEL001481,SP00139,WH03,Site_E,11.868036,81.084566,2025-08-25,2025-08-27,2025-08-26,3,Air,2716.57,Delivered,222.59
DEL001482,SP00068,WH04,Site_C,24.262082,89.344043,2025-08-25,2025-08-27,2025-08-29,6,Air,7181.07,Delivered,565.58
DEL001483,SP00119,WH05,Site_A,18.198914,74.576194,2025-08-25,2025-08-27,2025-08-27,9,Air,7711.89,Delivered,654.25
DEL001484,SP00084,WH03,Site_C,12.525076,79.002594,2025-08-25,2025-08-27,2025-08-30,9,Air,5515.45,Delivered,498.08
DEL001485,SP00011,WH01,Site_A,19.154755,74.830221,2025-08-28,2025-08-30,2025-09-01,10,Air,1852.14,Delivered,147.47
DEL001486,SP00101,WH01,Site_C,19.493136,74.684474,2025-08-28,2025-08-30,2025-09-02,2,Air,1806.2,Delivered,141.24
DEL001487,SP00009,WH04,Site_A,22.169654,87.604761,2025-08-28,2025-09-01,2025-09-04,2,Road,3098.58,Delivered,384.07
DEL001488,SP00036,WH04,Site_A,22.361329,89.151603,2025-08-31,2025-09-02,2025-09-02,10,Air,5929.99,Delivered,467.44
DEL001489,SP00009,WH02,Site_C,28.75211,77.286625,2025-09-01,2025-09-03,2025-09-06,5,Air,7304.28,Delivered,562.03
DEL001490,SP00147,WH03,Site_C,14.893801,82.162234,2025-09-01,2025-09-08,2025-09-07,6,Road,4087.36,Delivered,529.34
DEL001491,SP00180,WH01,Site_D,19.619968,73.574898,2025-09-07,2025-09-12,2025-09-13,6,Road,3563.35,Delivered,408.05
DEL001492,SP00047,WH04,Site_B,23.54731,87.930045,2025-09-07,2025-09-08,2025-09-11,8,Express,1942.02,Delivered,143.1
DEL001493,SP00048,WH02,Site_A,30.157643,78.15716,2025-09-08,2025-09-12,2025-09-13,7,Road,4583.56,Delivered,541.93
DEL001494,SP00144,WH02,Site_E,27.147954,78.928326,2025-09-08,2025-09-12,2025-09-13,2,Road,469.25,Delivered,55.54
DEL001495,SP00006,WH04,Site_B,21.896798,88.853687,2025-09-12,2025-09-13,2025-09-15,5,Express,10134.77,Delivered,693.07
DEL001496,SP00167,WH05,Site_B,16.645588,73.305414,2025-09-12,2025-09-14,2025-09-14,6,Air,5806.22,Delivered,474.8
DEL001497,SP00111,WH03,Site_C,15.033673,80.768977,2025-09-12,2025-09-13,2025-09-14,3,Express,10469.24,Delivered,652.41
DEL001498,SP00196,WH02,Site_C,27.32754,76.858006,2025-09-12,2025-09-13,2025-09-13,10,Express,10163.5,Delivered,640.03
DEL001499,SP00058,WH02,Site_B,28.124638,78.337645,2025-09-12,2025-09-14,2025-09-15,3,Air,9421.71,Delivered,734.94
DEL001500,SP00053,WH03,Site_A,14.702099,82.00418,2025-09-13,2025-09-14,2025-09-17,3,Express,10406.28,Delivered,680.1
DEL001501,SP00070,WH01,Site_B,19.831502,73.608631,2025-09-13,2025-09-14,2025-09-14,6,Express,5459.81,Delivered,351.6
DEL001502,SP00086,WH03,Site_B,12.025509,78.385104,2025-09-13,2025-09-14,2025-09-14,4,Express,7153.15,Delivered,523.91
DEL001503,SP00036,WH01,Site_C,17.373104,71.219741,2025-09-13,2025-09-14,2025-09-15,8,Express,12410.85,Delivered,781.31
DEL001504,SP00048,WH03,Site_D,11.612979,81.80622,2025-09-13,2025-09-16,2025-09-18,3,Road,3925.92,Delivered,536.85
DEL001505,SP00184,WH02,Site_B,30.0936,76.993505,2025-09-14,2025-09-15,2025-09-17,8,Express,9282.09,Delivered,646.93
DEL001506,SP00157,WH02,Site_B,26.907724,77.674293,2025-09-14,2025-09-16,2025-09-18,9,Air,2476.88,Delivered,209.44
DEL001507,SP00077,WH01,Site_D,17.291613,72.421618,2025-09-14,2025-09-15,2025-09-14,6,Express,7068.48,Delivered,433.52
DEL001508,SP00014,WH02,Site_E,30.335565,75.181938,2025-09-14,2025-09-16,2025-09-15,9,Air,2588.13,Delivered,219.78
DEL001509,SP00142,WH05,Site_D,19.07523,73.417766,2025-09-16,2025-09-17,2025-09-17,5,Express,2300.56,Delivered,142.36
DEL001510,SP00072,WH05,Site_E,16.562182,75.367086,2025-09-16,2025-09-21,2025-09-24,3,Road,996.4,Delivered,117.41
DEL001511,SP00121,WH02,Site_E,26.816309,76.044915,2025-09-16,2025-09-18,2025-09-17,10,Air,1334.15,Delivered,116.56
DEL001512,SP00151,WH02,Site_E,29.474266,76.882103,2025-09-16,2025-09-17,2025-09-16,8,Express,4149.65,Delivered,304.02
DEL001513,SP00185,WH02,Site_A,30.49847,79.090475,2025-09-16,2025-09-18,2025-09-20,3,Air,1091.25,Delivered,87.77
DEL001514,SP00042,WH02,Site_B,27.129609,76.401931,2025-09-17,2025-09-19,2025-09-20,5,Air,8430.37,Delivered,684.8
DEL001515,SP00183,WH05,Site_A,20.310874,74.097263,2025-09-17,2025-09-21,2025-09-20,6,Road,4524.38,Delivered,559.68
DEL001516,SP00002,WH04,Site_C,21.48901,86.484211,2025-09-17,2025-09-21,2025-09-24,4,Road,3212.85,Delivered,435.46
DEL001517,SP00152,WH04,Site_C,23.787886,86.951434,2025-09-20,2025-09-22,2025-09-22,6,Air,7832.94,Delivered,616.71
DEL001518,SP00197,WH05,Site_B,18.210892,74.605994,2025-09-21,2025-09-22,2025-09-21,8,Express,12055.75,Delivered,750.04
DEL001519,SP00130,WH02,Site_A,28.236654,76.972643,2025-09-21,2025-09-23,2025-09-26,7,Air,6857.72,Delivered,542.96
DEL001520,SP00060,WH03,Site_C,11.294696,79.644627,2025-09-21,2025-09-23,2025-09-25,1,Air,8238.95,Delivered,707.11
DEL001521,SP00065,WH03,Site_C,13.244276,78.982682,2025-09-21,2025-09-24,2025-09-23,5,Road,4341.06,Delivered,597.52
DEL001522,SP00154,WH01,Site_B,17.15712,71.686265,2025-09-21,2025-09-22,2025-09-25,6,Express,6196.31,Delivered,437.12
DEL001523,SP00199,WH05,Site_B,18.253389,73.260349,2025-09-22,2025-09-24,2025-09-24,5,Air,6826.13,Delivered,552.16
DEL001524,SP00097,WH01,Site_B,17.342886,74.603887,2025-09-22,2025-09-29,2025-09-28,7,Road,914.07,Delivered,109.19
DEL001525,SP00192,WH03,Site_E,11.959278,82.055428,2025-09-25,2025-09-26,2025-09-26,4,Express,2902.78,Delivered,180.87
DEL001526,SP00021,WH01,Site_C,19.676069,73.343242,2025-09-25,2025-09-26,2025-09-29,7,Express,8703.79,Delivered,640.89
DEL001527,SP00101,WH05,Site_E,20.397486,75.829625,2025-09-25,2025-09-27,2025-09-29,5,Air,2978.65,Delivered,251.28
DEL001528,SP00179,WH01,Site_E,20.484281,74.390338,2025-09-25,2025-09-26,2025-09-28,10,Express,7609.79,Delivered,514.63
DEL001529,SP00191,WH01,Site_C,17.490988,74.740585,2025-09-25,2025-09-26,2025-09-27,10,Express,3325.03,Delivered,233.09
DEL001530,SP00154,WH05,Site_C,19.299814,73.092453,2025-09-26,2025-09-27,2025-09-30,5,Express,5976.62,Delivered,390.93
DEL001531,SP00008,WH05,Site_A,16.768227,75.079313,2025-09-26,2025-09-27,2025-09-27,8,Express,10475.82,Delivered,656.81
DEL001532,SP00194,WH02,Site_C,27.162174,79.087038,2025-09-26,2025-09-28,2025-09-30,1,Air,3490.24,Delivered,282.18
DEL001533,SP00077,WH04,Site_A,24.294578,88.588536,2025-09-26,2025-09-27,2025-09-26,9,Express,852.42,Delivered,59.82
DEL001534,SP00043,WH05,Site_E,16.646703,72.147531,2025-09-27,2025-10-04,2025-10-07,2,Road,6026.71,Delivered,725.05
DEL001535,SP00090,WH01,Site_A,18.9671,71.097799,2025-09-27,2025-10-02,2025-10-04,9,Road,1097.8,Delivered,133.11
DEL001536,SP00044,WH01,Site_B,18.184628,74.02726,2025-09-27,2025-09-29,2025-09-29,6,Air,2842.89,Delivered,241.45
DEL001537,SP00057,WH04,Site_A,20.930151,89.673492,2025-09-27,2025-10-04,2025-10-05,2,Road,4116.76,Delivered,570.81
DEL001538,SP00049,WH02,Site_C,28.153159,77.847572,2025-09-27,2025-09-29,2025-10-01,9,Air,7890.29,Delivered,639.65
DEL001539,SP00158,WH05,Site_A,17.947206,73.056872,2025-09-28,2025-09-30,2025-09-29,1,Air,4532.61,Delivered,375.23
DEL001540,SP00042,WH01,Site_D,19.244645,72.96199,2025-09-28,2025-09-29,2025-10-01,5,Express,12279.04,Delivered,780.4
DEL001541,SP00010,WH03,Site_E,12.315904,80.102106,2025-09-28,2025-10-02,2025-10-02,6,Road,2964.85,Delivered,383.97
DEL001542,SP00056,WH01,Site_C,20.232157,74.736157,2025-09-28,2025-09-30,2025-09-29,10,Air,6400.68,Delivered,563.64
DEL001543,SP00071,WH03,Site_D,13.971633,81.155104,2025-09-29,2025-10-03,2025-10-05,2,Road,3414.45,Delivered,419.19
DEL001544,SP00166,WH04,Site_B,23.461641,87.311278,2025-09-29,2025-09-30,2025-10-02,2,Express,10593.42,Delivered,768.07
DEL001545,SP00173,WH01,Site_E,20.348426,72.153804,2025-09-29,2025-10-05,2025-10-06,4,Road,4956.91,Delivered,657.98
DEL001546,SP00039,WH04,Site_C,21.827342,89.142407,2025-09-29,2025-09-30,2025-09-29,10,Express,4442.95,Delivered,310.21
DEL001547,SP00035,WH03,Site_B,11.162714,79.329917,2025-09-29,2025-09-30,2025-10-02,4,Express,10150.95,Delivered,665.07
DEL001548,SP00064,WH02,Site_A,27.089129,78.829991,2025-10-05,2025-10-11,2025-10-13,6,Road,5067.18,Delivered,613.03
DEL001549,SP00008,WH01,Site_A,20.758246,74.4458,2025-10-05,2025-10-06,2025-10-08,5,Express,6291.12,Delivered,451.55
DEL001550,SP00189,WH01,Site_B,19.845157,74.513445,2025-10-05,2025-10-11,2025-10-13,3,Road,3030.73,Delivered,354.72
DEL001551,SP00008,WH04,Site_A,22.922879,87.892277,2025-10-05,2025-10-07,2025-10-09,3,Air,8778.98,Delivered,724.65
DEL001552,SP00058,WH01,Site_B,17.93484,73.887889,2025-10-05,2025-10-07,2025-10-07,9,Air,4582.16,Delivered,421.61
DEL001553,SP00035,WH01,Site_E,18.688212,74.244426,2025-10-06,2025-10-12,2025-10-12,7,Road,6438.89,Delivered,778.08
DEL001554,SP00037,WH01,Site_C,19.165834,73.950955,2025-10-06,2025-10-08,2025-10-08,3,Air,2242.35,Delivered,185.99
DEL001555,SP00072,WH04,Site_D,21.870978,89.108761,2025-10-09,2025-10-10,2025-10-09,9,Express,4040.98,Delivered,267.95
DEL001556,SP00199,WH02,Site_B,30.45378,78.989119,2025-10-09,2025-10-11,2025-10-11,2,Air,6226.07,Delivered,506.33
DEL001557,SP00196,WH05,Site_C,19.831538,74.81917,2025-10-09,2025-10-10,2025-10-09,5,Express,2657.38,Delivered,191.46
DEL001558,SP00169,WH02,Site_C,29.124087,79.084948,2025-10-09,2025-10-11,2025-10-14,7,Air,3133.17,Delivered,274.74
DEL001559,SP00179,WH02,Site_C,27.95287,75.77594,2025-10-10,2025-10-12,2025-10-13,2,Air,807.46,Delivered,68.6
DEL001560,SP00116,WH01,Site_A,19.716608,73.75847,2025-10-11,2025-10-12,2025-10-13,8,Express,4645.26,Delivered,339.94
DEL001561,SP00054,WH05,Site_B,17.403416,73.61923,2025-10-11,2025-10-17,2025-10-18,2,Road,458.84,Delivered,61.9
DEL001562,SP00074,WH02,Site_A,28.406845,78.597023,2025-10-11,2025-10-16,2025-10-19,9,Road,2915.85,Delivered,345.99
DEL001563,SP00179,WH02,Site_E,29.078068,75.128241,2025-10-11,2025-10-13,2025-10-16,2,Air,1831.4,Delivered,148.83
DEL001564,SP00017,WH01,Site_D,17.122692,74.118273,2025-10-12,2025-10-13,2025-10-12,6,Express,3645.43,Delivered,256.63
DEL001565,SP00169,WH02,Site_D,30.465996,76.881204,2025-10-12,2025-10-13,2025-10-13,10,Express,5856.0,Delivered,396.45
DEL001566,SP00004,WH03,Site_D,14.805537,79.173483,2025-10-12,2025-10-14,2025-10-17,1,Air,5666.48,Delivered,514.46
DEL001567,SP00107,WH05,Site_C,19.378545,72.03593,2025-10-12,2025-10-14,2025-10-17,5,Air,4003.76,Delivered,328.7
DEL001568,SP00085,WH02,Site_E,27.868941,76.658014,2025-10-12,2025-10-13,2025-10-15,3,Express,1648.31,Delivered,100.65
DEL001569,SP00138,WH05,Site_D,18.931699,75.266234,2025-10-13,2025-10-14,2025-10-13,2,Express,2351.02,Delivered,156.32
DEL001570,SP00065,WH03,Site_B,13.103268,81.703054,2025-10-14,2025-10-16,2025-10-18,1,Air,7719.63,Delivered,585.02
DEL001571,SP00120,WH02,Site_D,27.725196,77.711545,2025-10-14,2025-10-16,2025-10-17,2,Air,3260.41,Delivered,286.22
DEL001572,SP00026,WH03,Site_C,13.746328,80.486447,2025-10-14,2025-10-20,2025-10-20,9,Road,4957.03,Delivered,575.72
DEL001573,SP00091,WH03,Site_B,11.155218,78.412702,2025-10-14,2025-10-18,2025-10-20,6,Road,4608.66,Delivered,560.19
DEL001574,SP00005,WH05,Site_B,18.788836,74.529513,2025-10-14,2025-10-16,2025-10-19,1,Air,2723.8,Delivered,234.31
DEL001575,SP00155,WH01,Site_D,19.847549,71.538854,2025-10-16,2025-10-18,2025-10-19,7,Air,2883.21,Delivered,261.6
DEL001576,SP00024,WH05,Site_C,16.6601,75.732225,2025-10-16,2025-10-19,2025-10-22,9,Road,6287.5,Delivered,733.54
DEL001577,SP00069,WH01,Site_E,17.44226,73.327175,2025-10-16,2025-10-18,2025-10-21,7,Air,6793.4,Delivered,586.74
DEL001578,SP00021,WH03,Site_A,15.046254,81.364994,2025-10-16,2025-10-18,2025-10-17,9,Air,3008.61,Delivered,274.2
DEL001579,SP00133,WH05,Site_C,18.756736,75.35605,2025-10-16,2025-10-18,2025-10-20,4,Air,9033.25,Delivered,770.53
DEL001580,SP00080,WH04,Site_E,21.712228,89.395442,2025-10-17,2025-10-23,2025-10-22,10,Road,4513.97,Delivered,544.99
DEL001581,SP00171,WH04,Site_A,21.818776,87.675382,2025-10-17,2025-10-20,2025-10-20,10,Road,4440.42,Delivered,585.48
DEL001582,SP00167,WH03,Site_B,13.267963,79.097979,2025-10-17,2025-10-23,2025-10-22,3,Road,713.18,Delivered,83.84
DEL001583,SP00194,WH05,Site_A,18.392552,75.734094,2025-10-22,2025-10-27,2025-10-26,9,Road,2652.03,Delivered,325.62
DEL001584,SP00027,WH05,Site_E,18.00016,71.982599,2025-10-22,2025-10-24,2025-10-25,5,Air,1822.41,Delivered,144.79
DEL001585,SP00015,WH05,Site_B,18.501519,72.905458,2025-10-22,2025-10-25,2025-10-25,1,Road,2384.12,Delivered,274.18
DEL001586,SP00125,WH01,Site_B,20.533956,74.776982,2025-10-22,2025-10-23,2025-10-24,3,Express,9564.49,Delivered,598.96
DEL001587,SP00104,WH01,Site_C,18.098522,71.378775,2025-10-23,2025-10-24,2025-10-23,2,Express,6991.22,Delivered,432.14
DEL001588,SP00141,WH03,Site_D,14.02835,78.862311,2025-10-23,2025-10-25,2025-10-28,2,Air,8077.15,Delivered,710.74
DEL001589,SP00141,WH01,Site_A,17.835097,73.487397,2025-10-23,2025-10-24,2025-10-26,4,Express,803.06,Delivered,58.09
DEL001590,SP00107,WH02,Site_D,29.388509,77.900645,2025-10-23,2025-10-27,2025-10-29,10,Road,3056.62,Delivered,419.49
DEL001591,SP00017,WH01,Site_B,20.04586,71.376524,2025-10-23,2025-10-28,2025-10-28,2,Road,1772.42,Delivered,208.48
DEL001592,SP00115,WH03,Site_E,11.202557,80.560288,2025-10-24,2025-10-25,2025-10-24,8,Express,3234.37,Delivered,212.03
DEL001593,SP00081,WH04,Site_E,24.112905,87.190342,2025-10-24,2025-10-27,2025-10-27,10,Road,3671.91,Delivered,500.81
DEL001594,SP00112,WH03,Site_B,13.512173,82.03667,2025-10-24,2025-10-25,2025-10-24,1,Express,10590.71,Delivered,658.82
DEL001595,SP00124,WH01,Site_A,17.689006,73.132908,2025-10-24,2025-10-25,2025-10-28,9,Express,7522.66,Delivered,542.85
DEL001596,SP00097,WH03,Site_B,11.898413,79.541892,2025-10-24,2025-10-31,2025-11-02,9,Road,6060.2,Delivered,797.71
DEL001597,SP00107,WH01,Site_D,21.040032,72.685347,2025-10-28,2025-10-29,2025-11-01,9,Express,7406.39,Delivered,544.24
DEL001598,SP00095,WH01,Site_D,19.301928,73.15317,2025-10-28,2025-10-30,2025-10-31,5,Air,2105.54,Delivered,183.79
DEL001599,SP00029,WH03,Site_E,13.707039,82.010776,2025-10-28,2025-11-03,2025-11-04,5,Road,3240.3,Delivered,447.23
DEL001600,SP00047,WH04,Site_A,24.358823,88.698977,2025-10-28,2025-10-29,2025-10-31,3,Express,8602.05,Delivered,564.79
DEL001601,SP00190,WH02,Site_C,30.333016,76.125089,2025-10-28,2025-10-30,2025-10-30,9,Air,1935.67,Delivered,158.68
DEL001602,SP00019,WH03,Site_D,12.630164,80.576989,2025-10-29,2025-10-31,2025-10-31,4,Air,7802.74,Delivered,631.6
DEL001603,SP00148,WH05,Site_E,19.537977,73.20017,2025-10-29,2025-10-30,2025-10-31,7,Express,7627.43,Delivered,517.12
DEL001604,SP00171,WH05,Site_C,19.402084,72.283422,2025-10-29,2025-10-30,2025-10-30,9,Express,1453.38,Delivered,90.55
DEL001605,SP00188,WH01,Site_D,19.342746,74.412791,2025-11-01,2025-11-03,2025-11-03,4,Air,2165.02,Delivered,191.21
DEL001606,SP00200,WH05,Site_D,19.249892,72.089524,2025-11-01,2025-11-03,2025-11-02,6,Air,7262.6,Delivered,552.16
DEL001607,SP00157,WH01,Site_C,18.587209,74.098503,2025-11-01,2025-11-02,2025-11-03,7,Express,11209.11,Delivered,764.24
DEL001608,SP00100,WH04,Site_C,23.242307,90.101284,2025-11-01,2025-11-02,2025-11-05,8,Express,1303.49,Delivered,93.99
DEL001609,SP00118,WH01,Site_C,17.459652,74.353019,2025-11-02,2025-11-06,2025-11-06,10,Road,5933.92,Delivered,754.14
DEL001610,SP00066,WH05,Site_B,20.207156,73.940783,2025-11-02,2025-11-04,2025-11-04,10,Air,8753.0,Delivered,690.52
DEL001611,SP00116,WH02,Site_A,26.795656,77.789302,2025-11-02,2025-11-04,2025-11-06,5,Air,3220.13,Delivered,266.53
DEL001612,SP00012,WH03,Site_E,13.217979,81.082322,2025-11-02,2025-11-04,2025-11-03,2,Air,6704.38,Delivered,559.17
DEL001613,SP00101,WH01,Site_D,18.686623,74.687615,2025-11-03,2025-11-05,2025-11-05,10,Air,4668.32,Delivered,374.2
DEL001614,SP00043,WH02,Site_A,29.245392,78.747782,2025-11-03,2025-11-09,2025-11-09,4,Road,3826.59,Delivered,485.71
DEL001615,SP00182,WH04,Site_D,23.372074,89.417393,2025-11-03,2025-11-04,2025-11-05,8,Express,6353.36,Delivered,398.87
DEL001616,SP00106,WH02,Site_C,30.43643,77.369015,2025-11-04,2025-11-06,2025-11-05,6,Air,6519.21,Delivered,561.55
DEL001617,SP00022,WH01,Site_C,17.516802,74.775896,2025-11-04,2025-11-08,2025-11-08,4,Road,5593.18,Delivered,666.32
DEL001618,SP00045,WH02,Site_A,28.651398,76.2574,2025-11-06,2025-11-07,2025-11-07,9,Express,12431.04,Delivered,756.22
DEL001619,SP00068,WH03,Site_A,12.02026,79.300004,2025-11-06,2025-11-08,2025-11-10,1,Air,6904.61,Delivered,622.39
DEL001620,SP00063,WH03,Site_D,11.914826,78.605677,2025-11-10,2025-11-17,2025-11-18,8,Road,3078.43,Delivered,383.7
DEL001621,SP00102,WH04,Site_B,21.697884,86.92804,2025-11-10,2025-11-11,2025-11-12,1,Express,1165.3,Delivered,73.99
DEL001622,SP00030,WH04,Site_B,22.142828,88.406791,2025-11-11,2025-11-13,2025-11-15,5,Air,4390.86,Delivered,402.43
DEL001623,SP00024,WH01,Site_C,19.258882,72.008935,2025-11-11,2025-11-12,2025-11-14,2,Express,5738.61,Delivered,378.81
DEL001624,SP00037,WH04,Site_A,23.859096,89.118565,2025-11-11,2025-11-14,2025-11-15,4,Road,1215.97,Delivered,144.76
DEL001625,SP00177,WH05,Site_D,17.602878,72.534833,2025-11-11,2025-11-12,2025-11-12,7,Express,7076.72,Delivered,453.76
DEL001626,SP00174,WH01,Site_D,17.9157,73.262443,2025-11-11,2025-11-13,2025-11-14,2,Air,4518.19,Delivered,374.12
DEL001627,SP00028,WH03,Site_A,14.943521,81.621944,2025-11-16,2025-11-18,2025-11-20,5,Air,3381.76,Delivered,264.17
DEL001628,SP00085,WH02,Site_E,27.444309,76.159002,2025-11-16,2025-11-18,2025-11-20,4,Air,6166.54,Delivered,555.67
DEL001629,SP00013,WH01,Site_B,19.678153,73.278001,2025-11-16,2025-11-17,2025-11-16,4,Express,976.41,Delivered,69.39
DEL001630,SP00022,WH01,Site_B,17.656076,71.307556,2025-11-17,2025-11-18,2025-11-18,8,Express,4497.62,Delivered,315.94
DEL001631,SP00126,WH04,Site_E,23.284613,87.365841,2025-11-19,2025-11-21,2025-11-24,7,Air,6331.81,Delivered,575.56
DEL001632,SP00079,WH02,Site_B,27.678288,77.35642,2025-11-20,2025-11-23,2025-11-25,3,Road,6135.48,Delivered,711.47
DEL001633,SP00112,WH05,Site_C,18.327433,74.886701,2025-11-20,2025-11-22,2025-11-25,1,Air,9705.17,Delivered,756.86
DEL001634,SP00194,WH05,Site_E,20.426512,74.987424,2025-11-21,2025-11-27,2025-11-30,9,Road,3849.1,Delivered,497.68
DEL001635,SP00179,WH03,Site_E,13.79827,79.89465,2025-11-22,2025-11-28,2025-11-30,4,Road,3093.99,Delivered,363.3
DEL001636,SP00072,WH01,Site_E,20.822361,72.432146,2025-11-24,2025-11-25,2025-11-27,9,Express,8961.43,Delivered,586.02
DEL001637,SP00001,WH01,Site_E,20.476678,72.825298,2025-11-24,2025-11-25,2025-11-28,3,Express,8927.02,Delivered,560.06
DEL001638,SP00057,WH02,Site_B,29.339733,78.018201,2025-11-24,2025-11-26,2025-11-26,9,Air,4756.79,Delivered,433.67
DEL001639,SP00194,WH02,Site_A,27.136604,78.131063,2025-11-24,2025-11-28,2025-11-29,9,Road,2960.22,Delivered,352.86
DEL001640,SP00004,WH05,Site_D,18.958584,75.017654,2025-11-24,2025-11-30,2025-12-01,8,Road,1243.73,Delivered,162.42
DEL001641,SP00182,WH03,Site_B,13.847086,79.043783,2025-11-25,2025-11-27,2025-11-27,6,Air,6433.44,Delivered,592.73
DEL001642,SP00018,WH05,Site_C,19.11511,73.720948,2025-11-25,2025-11-27,2025-11-30,9,Air,5696.54,Delivered,441.78
DEL001643,SP00057,WH03,Site_C,14.090819,81.848952,2025-11-25,2025-11-30,2025-12-02,3,Road,3487.57,Delivered,483.59
DEL001644,SP00147,WH01,Site_A,17.672849,72.092816,2025-11-26,2025-11-27,2025-11-29,5,Express,12821.77,Delivered,796.7
DEL001645,SP00058,WH04,Site_A,21.709711,89.068689,2025-11-26,2025-11-27,2025-11-26,4,Express,8838.98,Delivered,544.57
DEL001646,SP00092,WH02,Site_E,30.168157,75.814972,2025-11-26,2025-11-28,2025-11-28,9,Air,3276.7,Delivered,254.41
DEL001647,SP00125,WH02,Site_D,29.833909,78.278839,2025-11-26,2025-12-02,2025-12-03,4,Road,2834.52,Delivered,352.28
DEL001648,SP00155,WH05,Site_B,17.455202,73.718344,2025-11-26,2025-11-28,2025-11-27,3,Air,7376.09,Delivered,681.17
DEL001649,SP00200,WH02,Site_A,29.422472,77.636218,2025-11-27,2025-11-28,2025-11-30,3,Express,1393.14,Delivered,85.77
DEL001650,SP00152,WH02,Site_B,27.780399,77.710223,2025-11-27,2025-11-30,2025-11-30,8,Road,1797.82,Delivered,223.19
DEL001651,SP00101,WH04,Site_B,20.810867,88.513625,2025-11-27,2025-12-03,2025-12-04,10,Road,491.29,Delivered,57.71
DEL001652,SP00104,WH04,Site_A,23.081813,87.119331,2025-11-30,2025-12-02,2025-12-01,9,Air,7060.97,Delivered,634.97
DEL001653,SP00194,WH04,Site_D,23.298238,89.237995,2025-12-01,2025-12-03,2025-12-02,2,Air,1521.43,Delivered,140.87
DEL001654,SP00191,WH02,Site_E,27.975099,78.339911,2025-12-01,2025-12-03,2025-12-02,4,Air,1072.43,Delivered,91.05
DEL001655,SP00072,WH04,Site_A,23.811683,89.889199,2025-12-01,2025-12-04,2025-12-05,2,Road,2048.6,Delivered,255.6
DEL001656,SP00161,WH05,Site_A,17.417796,74.7051,2025-12-02,2025-12-09,2025-12-10,2,Road,1258.45,Delivered,173.8
DEL001657,SP00152,WH02,Site_E,27.419671,78.61475,2025-12-02,2025-12-05,2025-12-05,10,Road,1385.54,Delivered,168.56
DEL001658,SP00060,WH05,Site_C,20.225798,74.017681,2025-12-02,2025-12-09,2025-12-08,3,Road,5952.68,Delivered,744.84
DEL001659,SP00130,WH03,Site_D,11.482198,79.345838,2025-12-03,2025-12-10,2025-12-09,2,Road,5480.29,Delivered,752.39
DEL001660,SP00109,WH05,Site_A,18.919255,75.245212,2025-12-03,2025-12-07,2025-12-06,6,Road,2490.71,Delivered,304.6
DEL001661,SP00015,WH02,Site_C,28.864931,78.296163,2025-12-05,2025-12-06,2025-12-06,2,Express,11713.31,Delivered,749.17
DEL001662,SP00045,WH02,Site_D,29.294755,77.853225,2025-12-05,2025-12-06,2025-12-09,10,Express,2246.79,Delivered,141.62
