inspection_id,inspection_date,equipment_id,equipment_name,equipment_type,metric_name,target_value,tolerance,xbar_value,r_value,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,in_control
SPC003792,2023-01-16,EQ0050,Loader 50,Loader,Paint Thickness (microns),120,10.0,117.23,4.17,116.72,116.22,116.94,120.23,116.06,True
SPC003793,2022-04-04,EQ0013,Grader 13,Grader,Alignment Deviation (mm),0,0.5,-0.08,0.45,0.08,-0.36,-0.03,-0.15,0.08,True
SPC003794,2023-01-07,EQ0019,Loader 19,Loader,Paint Thickness (microns),120,10.0,122.06,3.89,120.48,121.1,122.53,121.8,124.37,True
SPC003795,2024-04-13,EQ0047,Grader 47,Grader,Weld Strength (MPa),450,30.0,451.64,10.79,445.35,453.9,451.75,451.03,456.14,True
SPC003796,2024-04-28,EQ0042,Bulldozer 42,Bulldozer,Weld Strength (MPa),450,30.0,449.11,21.61,440.41,440.06,448.07,461.67,455.33,True
SPC003797,2024-08-05,EQ0046,Excavator 46,Excavator,Alignment Deviation (mm),0,0.5,0.12,0.64,0.0,0.49,0.03,0.21,-0.15,True
SPC003798,2023-10-14,EQ0033,Grader 33,Grader,Hydraulic Pressure (PSI),3000,150.0,3006.92,101.58,2964.08,2987.29,3065.66,2982.6,3034.96,True
SPC003799,2022-02-07,EQ0018,Grader 18,Grader,Paint Thickness (microns),120,10.0,119.46,5.07,119.31,115.89,120.96,120.53,120.62,True
SPC003800,2023-08-13,EQ0012,Dump Truck 12,Dump Truck,Alignment Deviation (mm),0,0.5,0.03,0.44,-0.16,0.08,0.27,0.03,-0.05,True
SPC003801,2024-05-11,EQ0028,Crane 28,Crane,Alignment Deviation (mm),0,0.5,0.08,0.49,-0.05,0.16,0.33,-0.16,0.1,True
SPC003802,2024-03-07,EQ0013,Grader 13,Grader,Bolt Torque (Nm),200,15.0,185.62,10.18,187.38,177.98,187.79,186.78,188.16,False
SPC003803,2024-06-29,EQ0021,Excavator 21,Excavator,Weld Strength (MPa),450,30.0,444.46,20.57,444.56,446.55,455.01,441.73,434.44,True
SPC003804,2024-10-18,EQ0050,Loader 50,Loader,Weld Strength (MPa),450,30.0,454.71,34.12,452.68,438.08,458.5,472.2,452.11,True
SPC003805,2022-12-15,EQ0002,Grader 2,Grader,Bolt Torque (Nm),200,15.0,200.85,21.14,195.96,192.26,213.4,199.63,203.01,True
SPC003806,2022-03-08,EQ0039,Bulldozer 39,Bulldozer,Alignment Deviation (mm),0,0.5,-0.0,0.49,0.14,-0.01,-0.33,0.16,0.05,False
SPC003807,2023-12-09,EQ0024,Dump Truck 24,Dump Truck,Hydraulic Pressure (PSI),3000,150.0,3034.29,133.4,3093.24,2988.17,2962.22,3095.62,3032.17,True
SPC003808,2024-12-20,EQ0049,Excavator 49,Excavator,Paint Thickness (microns),120,10.0,119.6,7.07,117.46,122.62,122.53,119.86,115.55,True
SPC003809,2023-10-08,EQ0049,Excavator 49,Excavator,Bolt Torque (Nm),200,15.0,199.89,13.71,205.34,197.5,201.07,203.91,191.64,True
SPC003810,2022-03-02,EQ0006,Dump Truck 6,Dump Truck,Weld Strength (MPa),450,30.0,455.18,18.19,458.56,448.19,445.76,459.41,463.95,True
SPC003811,2022-12-08,EQ0009,Dump Truck 9,Dump Truck,Alignment Deviation (mm),0,0.5,0.08,0.49,0.38,0.07,-0.11,-0.11,0.17,True
SPC003812,2024-06-02,EQ0050,Loader 50,Loader,Bolt Torque (Nm),200,15.0,182.92,12.05,187.72,180.59,184.97,175.67,185.68,False
SPC003813,2024-10-02,EQ0041,Dump Truck 41,Dump Truck,Weld Strength (MPa),450,30.0,446.2,21.19,441.94,443.85,442.48,440.78,461.97,True
SPC003814,2022-09-27,EQ0034,Bulldozer 34,Bulldozer,Bolt Torque (Nm),200,15.0,201.38,16.31,210.04,198.3,198.51,193.73,206.3,True
SPC003815,2022-09-10,EQ0026,Grader 26,Grader,Hydraulic Pressure (PSI),3000,150.0,3021.42,82.29,3019.26,3069.05,2986.76,3013.29,3018.73,True
SPC003816,2023-03-09,EQ0015,Bulldozer 15,Bulldozer,Hydraulic Pressure (PSI),3000,150.0,2988.65,65.89,2982.11,3000.28,3019.26,2988.21,2953.37,True
SPC003817,2023-01-01,EQ0016,Dump Truck 16,Dump Truck,Weld Strength (MPa),450,30.0,453.11,19.51,451.63,441.38,460.9,456.98,454.68,True
SPC003818,2024-04-01,EQ0029,Bulldozer 29,Bulldozer,Alignment Deviation (mm),0,0.5,-0.12,0.59,0.19,-0.05,0.03,-0.4,-0.38,True
SPC003819,2023-03-22,EQ0011,Bulldozer 11,Bulldozer,Bolt Torque (Nm),200,15.0,200.78,19.16,210.23,194.58,191.07,208.71,199.33,True
SPC003820,2023-07-26,EQ0043,Excavator 43,Excavator,Paint Thickness (microns),120,10.0,123.3,13.2,116.18,124.08,122.82,129.38,124.05,True
SPC003821,2022-08-05,EQ0034,Bulldozer 34,Bulldozer,Paint Thickness (microns),120,10.0,122.6,8.57,122.39,121.05,125.27,117.87,126.45,True
SPC003822,2024-12-26,EQ0018,Grader 18,Grader,Bolt Torque (Nm),200,15.0,203.81,12.99,211.22,205.25,198.23,203.02,201.33,True
SPC003823,2024-04-07,EQ0045,Crane 45,Crane,Bolt Torque (Nm),200,15.0,202.65,15.24,195.05,210.29,208.07,204.5,195.36,True
SPC003824,2023-08-10,EQ0046,Excavator 46,Excavator,Bolt Torque (Nm),200,15.0,199.36,15.11,205.82,197.88,199.71,202.68,190.72,True
SPC003825,2022-12-30,EQ0018,Grader 18,Grader,Bolt Torque (Nm),200,15.0,197.86,12.48,195.73,197.68,193.34,205.82,196.75,True
SPC003826,2024-12-26,EQ0033,Grader 33,Grader,Paint Thickness (microns),120,10.0,121.96,8.76,126.65,121.93,123.8,119.56,117.89,True
SPC003827,2022-12-19,EQ0016,Dump Truck 16,Dump Truck,Hydraulic Pressure (PSI),3000,150.0,3006.13,113.94,2990.25,2953.93,3067.87,3033.55,2985.03,True
SPC003828,2024-05-06,EQ0006,Dump Truck 6,Dump Truck,Bolt Torque (Nm),200,15.0,197.46,21.98,183.44,198.85,205.42,200.15,199.43,True
SPC003829,2022-03-01,EQ0034,Bulldozer 34,Bulldozer,Alignment Deviation (mm),0,0.5,-0.08,0.27,0.05,-0.2,-0.17,0.06,-0.15,True
SPC003830,2024-10-27,EQ0016,Dump Truck 16,Dump Truck,Hydraulic Pressure (PSI),3000,150.0,2995.91,157.9,2910.54,2990.27,2989.91,3068.44,3020.41,True
SPC003831,2024-04-17,EQ0008,Excavator 8,Excavator,Hydraulic Pressure (PSI),3000,150.0,3010.67,119.48,2993.1,3018.2,2965.05,3084.53,2992.45,True
SPC003832,2023-05-27,EQ0025,Excavator 25,Excavator,Weld Strength (MPa),450,30.0,445.69,19.03,442.75,450.6,435.28,445.52,454.31,True
SPC003833,2024-08-24,EQ0019,Loader 19,Loader,Hydraulic Pressure (PSI),3000,150.0,2824.8,162.62,2809.26,2730.84,2893.46,2846.44,2843.99,False
SPC003834,2023-01-31,EQ0025,Excavator 25,Excavator,Weld Strength (MPa),450,30.0,445.81,31.44,444.49,426.63,458.07,454.02,445.86,True
SPC003835,2023-05-06,EQ0011,Bulldozer 11,Bulldozer,Weld Strength (MPa),450,30.0,449.68,12.4,446.91,444.13,455.33,445.51,456.53,True
SPC003836,2023-02-14,EQ0011,Bulldozer 11,Bulldozer,Paint Thickness (microns),120,10.0,122.27,8.05,121.62,122.89,118.72,126.77,121.36,True
SPC003837,2022-05-13,EQ0035,Loader 35,Loader,Hydraulic Pressure (PSI),3000,150.0,2982.82,109.95,2929.63,3000.63,2954.94,2989.3,3039.58,True
SPC003838,2024-08-02,EQ0029,Bulldozer 29,Bulldozer,Bolt Torque (Nm),200,15.0,197.73,12.08,201.01,194.92,197.46,203.67,191.59,True
SPC003839,2024-06-27,EQ0013,Grader 13,Grader,Weld Strength (MPa),450,30.0,452.89,19.29,449.77,450.83,446.1,465.39,452.33,True
SPC003840,2024-08-02,EQ0003,Excavator 3,Excavator,Alignment Deviation (mm),0,0.5,-0.03,0.59,-0.37,-0.04,0.21,0.11,-0.04,True
SPC003841,2023-11-10,EQ0046,Excavator 46,Excavator,Weld Strength (MPa),450,30.0,449.1,19.06,437.81,453.98,456.87,454.05,442.81,True
SPC003842,2022-05-24,EQ0030,Loader 30,Loader,Hydraulic Pressure (PSI),3000,150.0,2969.33,89.69,2926.67,2939.15,3016.36,3009.05,2955.4,True
SPC003843,2024-04-12,EQ0022,Excavator 22,Excavator,Alignment Deviation (mm),0,0.5,0.01,0.62,0.38,-0.05,-0.24,-0.06,0.03,False
SPC003844,2024-05-04,EQ0028,Crane 28,Crane,Paint Thickness (microns),120,10.0,121.66,8.57,118.27,122.78,117.51,123.64,126.08,True
SPC003845,2022-09-05,EQ0033,Grader 33,Grader,Alignment Deviation (mm),0,0.5,0.04,0.6,-0.03,0.32,0.02,0.16,-0.28,True
SPC003846,2024-12-29,EQ0007,Crane 7,Crane,Hydraulic Pressure (PSI),3000,150.0,3007.11,144.19,2956.61,3048.4,2928.52,3029.31,3072.71,True
SPC003847,2022-05-03,EQ0019,Loader 19,Loader,Paint Thickness (microns),120,10.0,118.81,7.82,118.66,115.09,120.29,122.92,117.08,True
SPC003848,2022-03-23,EQ0024,Dump Truck 24,Dump Truck,Paint Thickness (microns),120,10.0,120.81,5.86,123.26,124.02,118.16,120.36,118.28,True
SPC003849,2024-11-13,EQ0045,Crane 45,Crane,Bolt Torque (Nm),200,15.0,203.09,13.4,193.5,206.9,206.56,205.0,203.5,True
SPC003850,2022-09-12,EQ0005,Loader 5,Loader,Hydraulic Pressure (PSI),3000,150.0,2980.24,77.7,3011.49,2961.41,2966.62,3019.69,2941.99,True
SPC003851,2023-06-22,EQ0030,Loader 30,Loader,Alignment Deviation (mm),0,0.5,-0.06,0.4,-0.21,-0.2,-0.06,0.19,-0.04,True
SPC003852,2022-08-17,EQ0008,Excavator 8,Excavator,Weld Strength (MPa),450,30.0,444.72,16.32,451.33,439.67,436.26,443.76,452.58,True
SPC003853,2023-11-27,EQ0011,Bulldozer 11,Bulldozer,Weld Strength (MPa),450,30.0,455.64,41.04,441.91,454.85,482.95,449.97,448.51,True
SPC003854,2024-09-15,EQ0030,Loader 30,Loader,Weld Strength (MPa),450,30.0,454.06,22.61,462.13,451.92,444.02,466.62,445.63,True
SPC003855,2023-11-07,EQ0027,Dump Truck 27,Dump Truck,Hydraulic Pressure (PSI),3000,150.0,3024.42,72.71,3022.73,3043.69,2975.74,3031.48,3048.45,True
SPC003856,2024-10-03,EQ0040,Crane 40,Crane,Weld Strength (MPa),450,30.0,453.79,30.4,446.62,441.15,471.56,457.0,452.62,True
SPC003857,2023-12-03,EQ0048,Bulldozer 48,Bulldozer,Paint Thickness (microns),120,10.0,119.13,10.49,124.03,119.23,122.92,115.9,113.55,True
SPC003858,2023-11-09,EQ0011,Bulldozer 11,Bulldozer,Bolt Torque (Nm),200,15.0,201.19,10.5,198.88,195.79,201.43,206.29,203.58,True
SPC003859,2023-07-18,EQ0035,Loader 35,Loader,Alignment Deviation (mm),0,0.5,0.01,0.43,0.09,-0.14,0.23,-0.21,0.08,True
SPC003860,2022-10-14,EQ0017,Loader 17,Loader,Weld Strength (MPa),450,30.0,451.92,31.87,465.23,463.13,455.32,433.36,442.56,True
SPC003861,2022-02-23,EQ0008,Excavator 8,Excavator,Weld Strength (MPa),450,30.0,458.71,22.48,464.81,450.37,454.95,472.86,450.55,True
SPC003862,2024-01-13,EQ0036,Bulldozer 36,Bulldozer,Paint Thickness (microns),120,10.0,118.35,8.5,120.92,121.36,112.86,117.57,119.06,True
SPC003863,2022-11-21,EQ0027,Dump Truck 27,Dump Truck,Alignment Deviation (mm),0,0.5,-0.02,0.46,-0.1,0.22,0.02,-0.0,-0.24,True
SPC003864,2024-08-31,EQ0048,Bulldozer 48,Bulldozer,Bolt Torque (Nm),200,15.0,196.46,9.64,191.6,197.02,194.79,201.24,197.65,True
SPC003865,2022-11-13,EQ0001,Grader 1,Grader,Weld Strength (MPa),450,30.0,446.7,40.96,427.72,438.85,468.68,435.79,462.46,True
SPC003866,2023-08-22,EQ0015,Bulldozer 15,Bulldozer,Bolt Torque (Nm),200,15.0,200.39,6.89,202.17,197.7,198.1,199.39,204.58,True
SPC003867,2023-04-12,EQ0047,Grader 47,Grader,Hydraulic Pressure (PSI),3000,150.0,3013.65,104.8,3077.86,2973.06,3058.47,2979.8,2979.06,True
SPC003868,2023-09-13,EQ0035,Loader 35,Loader,Weld Strength (MPa),450,30.0,446.28,7.78,447.01,450.0,442.21,446.97,445.18,True
SPC003869,2023-06-16,EQ0004,Excavator 4,Excavator,Paint Thickness (microns),120,10.0,119.41,9.65,123.49,119.58,119.61,120.55,113.84,True
SPC003870,2024-11-24,EQ0024,Dump Truck 24,Dump Truck,Bolt Torque (Nm),200,15.0,201.64,10.16,200.49,197.75,207.86,197.7,204.39,True
SPC003871,2022-12-15,EQ0023,Loader 23,Loader,Paint Thickness (microns),120,10.0,120.97,5.86,121.83,122.73,117.28,123.15,119.88,True
SPC003872,2024-10-23,EQ0013,Grader 13,Grader,Paint Thickness (microns),120,10.0,120.05,8.19,124.39,119.72,116.21,116.95,122.97,True
SPC003873,2024-02-14,EQ0043,Excavator 43,Excavator,Bolt Torque (Nm),200,15.0,203.8,5.19,203.73,203.29,201.75,203.3,206.94,True
SPC003874,2024-12-11,EQ0033,Grader 33,Grader,Bolt Torque (Nm),200,15.0,200.61,7.18,196.61,203.79,197.7,201.56,203.4,True
SPC003875,2024-02-17,EQ0002,Grader 2,Grader,Hydraulic Pressure (PSI),3000,150.0,3042.67,85.76,2999.51,3059.05,3085.27,3008.5,3061.04,True
SPC003876,2022-05-13,EQ0024,Dump Truck 24,Dump Truck,Paint Thickness (microns),120,10.0,120.61,6.9,122.19,116.58,123.48,120.15,120.65,True
SPC003877,2023-02-27,EQ0014,Bulldozer 14,Bulldozer,Weld Strength (MPa),450,30.0,453.05,18.77,445.0,445.64,449.39,461.46,463.77,True
SPC003878,2022-09-02,EQ0023,Loader 23,Loader,Weld Strength (MPa),450,30.0,455.35,32.05,447.73,450.46,458.49,444.01,476.05,True
SPC003879,2024-07-29,EQ0024,Dump Truck 24,Dump Truck,Alignment Deviation (mm),0,0.5,-0.01,0.42,0.02,-0.26,0.1,-0.08,0.17,True
SPC003880,2022-01-25,EQ0045,Crane 45,Crane,Alignment Deviation (mm),0,0.5,-0.07,0.38,-0.01,-0.13,-0.19,-0.21,0.17,True
SPC003881,2023-02-19,EQ0001,Grader 1,Grader,Paint Thickness (microns),120,10.0,119.59,7.31,117.56,117.19,124.49,120.58,118.11,True
SPC003882,2024-03-27,EQ0010,Excavator 10,Excavator,Hydraulic Pressure (PSI),3000,150.0,3002.53,242.34,2925.42,3167.76,3032.6,2934.22,2952.65,False
SPC003883,2024-12-31,EQ0027,Dump Truck 27,Dump Truck,Alignment Deviation (mm),0,0.5,-0.1,0.55,-0.4,-0.17,-0.1,0.16,0.02,True
SPC003884,2022-04-25,EQ0042,Bulldozer 42,Bulldozer,Bolt Torque (Nm),200,15.0,200.04,7.23,196.86,199.51,203.26,203.9,196.67,True
SPC003885,2023-05-23,EQ0022,Excavator 22,Excavator,Weld Strength (MPa),450,30.0,449.15,38.61,473.15,451.87,434.54,447.14,439.06,True
SPC003886,2023-01-10,EQ0023,Loader 23,Loader,Weld Strength (MPa),450,30.0,444.56,25.15,456.18,448.98,443.98,442.6,431.03,True
SPC003887,2024-07-23,EQ0049,Excavator 49,Excavator,Weld Strength (MPa),450,30.0,453.61,28.99,435.96,464.95,455.97,451.92,459.23,True
SPC003888,2023-06-29,EQ0020,Crane 20,Crane,Alignment Deviation (mm),0,0.5,0.13,0.57,0.1,-0.1,0.07,0.11,0.47,True
SPC003889,2023-01-25,EQ0035,Loader 35,Loader,Hydraulic Pressure (PSI),3000,150.0,2979.64,106.15,2975.09,3031.61,2997.7,2925.46,2968.36,True
SPC003890,2022-09-29,EQ0033,Grader 33,Grader,Alignment Deviation (mm),0,0.5,-0.07,0.39,-0.2,0.18,-0.18,-0.19,0.06,True
SPC003891,2023-03-02,EQ0038,Loader 38,Loader,Weld Strength (MPa),450,30.0,457.7,20.76,444.83,465.59,462.16,459.49,456.42,True
SPC003892,2024-09-04,EQ0049,Excavator 49,Excavator,Bolt Torque (Nm),200,15.0,203.28,21.06,200.32,189.98,208.5,206.55,211.04,True
SPC003893,2022-04-15,EQ0030,Loader 30,Loader,Paint Thickness (microns),120,10.0,119.64,6.14,116.8,120.48,119.34,118.62,122.95,True
SPC003894,2022-05-30,EQ0007,Crane 7,Crane,Weld Strength (MPa),450,30.0,450.62,15.12,443.09,455.76,444.79,458.21,451.22,True
SPC003895,2024-06-24,EQ0021,Excavator 21,Excavator,Hydraulic Pressure (PSI),3000,150.0,2975.3,144.83,2941.61,3043.56,2994.2,2898.73,2998.4,True
SPC003896,2022-07-24,EQ0029,Bulldozer 29,Bulldozer,Alignment Deviation (mm),0,0.5,-0.01,0.35,0.05,0.06,-0.08,0.13,-0.22,True
SPC003897,2024-09-24,EQ0014,Bulldozer 14,Bulldozer,Paint Thickness (microns),120,10.0,121.09,4.85,121.19,118.67,119.99,123.52,122.05,True
SPC003898,2024-05-30,EQ0040,Crane 40,Crane,Hydraulic Pressure (PSI),3000,150.0,2994.6,82.75,2956.31,3039.06,2966.16,3028.25,2983.24,True
SPC003899,2024-06-25,EQ0027,Dump Truck 27,Dump Truck,Weld Strength (MPa),450,30.0,441.55,22.58,443.87,452.74,443.47,437.52,430.16,True
SPC003900,2024-07-23,EQ0007,Crane 7,Crane,Hydraulic Pressure (PSI),3000,150.0,2998.17,101.28,3036.13,3043.86,2974.39,2993.9,2942.58,True
SPC003901,2024-04-13,EQ0036,Bulldozer 36,Bulldozer,Alignment Deviation (mm),0,0.5,-0.08,0.41,0.01,-0.23,0.16,-0.07,-0.25,True
SPC003902,2022-12-28,EQ0048,Bulldozer 48,Bulldozer,Paint Thickness (microns),120,10.0,121.16,4.74,119.19,120.95,123.93,120.43,121.31,True
SPC003903,2024-11-19,EQ0001,Grader 1,Grader,Paint Thickness (microns),120,10.0,126.86,8.88,121.65,130.53,126.3,127.84,127.95,False
SPC003904,2024-10-27,EQ0047,Grader 47,Grader,Paint Thickness (microns),120,10.0,120.22,3.34,117.75,121.09,120.19,121.04,121.05,True
SPC003905,2022-08-17,EQ0030,Loader 30,Loader,Weld Strength (MPa),450,30.0,448.05,20.83,456.55,448.49,446.37,453.12,435.72,True
SPC003906,2023-10-16,EQ0001,Grader 1,Grader,Alignment Deviation (mm),0,0.5,-0.05,0.4,-0.26,0.14,-0.09,-0.04,-0.01,True
SPC003907,2022-12-01,EQ0004,Excavator 4,Excavator,Weld Strength (MPa),450,30.0,449.4,18.61,447.02,463.15,444.54,446.13,446.17,True
SPC003908,2024-06-03,EQ0001,Grader 1,Grader,Paint Thickness (microns),120,10.0,122.72,12.02,116.65,125.97,122.12,128.67,120.18,True
SPC003909,2024-06-26,EQ0049,Excavator 49,Excavator,Paint Thickness (microns),120,10.0,121.44,13.98,123.68,111.0,124.34,123.18,124.99,True
SPC003910,2023-01-10,EQ0021,Excavator 21,Excavator,Weld Strength (MPa),450,30.0,450.85,22.0,441.18,447.13,463.17,448.21,454.55,True
SPC003911,2023-04-20,EQ0044,Loader 44,Loader,Weld Strength (MPa),450,30.0,450.51,30.19,442.18,447.04,472.37,443.64,447.34,True
SPC003912,2023-09-18,EQ0034,Bulldozer 34,Bulldozer,Paint Thickness (microns),120,10.0,120.83,5.68,118.61,117.82,123.5,122.75,121.45,True
SPC003913,2024-08-24,EQ0029,Bulldozer 29,Bulldozer,Hydraulic Pressure (PSI),3000,150.0,2993.72,173.87,2924.66,2960.66,2996.27,2988.5,3098.54,True
SPC003914,2023-03-07,EQ0044,Loader 44,Loader,Alignment Deviation (mm),0,0.5,0.05,0.81,-0.0,-0.23,0.58,-0.03,-0.09,True
SPC003915,2023-10-26,EQ0021,Excavator 21,Excavator,Weld Strength (MPa),450,30.0,454.14,33.1,471.8,447.18,465.1,438.69,447.91,True
SPC003916,2024-03-22,EQ0032,Grader 32,Grader,Weld Strength (MPa),450,30.0,450.77,26.83,451.44,455.63,464.49,444.63,437.66,True
SPC003917,2022-11-18,EQ0004,Excavator 4,Excavator,Paint Thickness (microns),120,10.0,121.28,18.39,111.28,129.67,127.04,119.94,118.45,False
SPC003918,2024-05-03,EQ0022,Excavator 22,Excavator,Paint Thickness (microns),120,10.0,121.04,9.23,125.6,118.22,124.28,120.73,116.37,True
SPC003919,2023-06-23,EQ0003,Excavator 3,Excavator,Bolt Torque (Nm),200,15.0,195.9,14.94,190.59,198.18,205.53,194.27,190.95,False
SPC003920,2023-09-20,EQ0039,Bulldozer 39,Bulldozer,Paint Thickness (microns),120,10.0,119.72,4.66,119.8,121.22,117.5,117.94,122.16,True
SPC003921,2023-10-08,EQ0013,Grader 13,Grader,Bolt Torque (Nm),200,15.0,199.73,12.2,193.31,197.37,205.51,200.89,201.59,True
SPC003922,2024-03-16,EQ0018,Grader 18,Grader,Bolt Torque (Nm),200,15.0,199.98,4.78,198.53,200.9,202.69,197.92,199.88,True
SPC003923,2024-04-07,EQ0028,Crane 28,Crane,Hydraulic Pressure (PSI),3000,150.0,3220.12,42.77,3193.56,3216.22,3234.81,3236.34,3219.66,False
SPC003924,2023-07-16,EQ0035,Loader 35,Loader,Hydraulic Pressure (PSI),3000,150.0,3031.76,133.21,3006.31,2974.27,3040.43,3030.29,3107.48,True
SPC003925,2023-02-19,EQ0042,Bulldozer 42,Bulldozer,Weld Strength (MPa),450,30.0,452.37,24.26,446.57,461.03,437.06,455.88,461.32,True
SPC003926,2023-06-09,EQ0042,Bulldozer 42,Bulldozer,Paint Thickness (microns),120,10.0,119.85,6.8,121.99,122.65,115.85,119.7,119.08,True
SPC003927,2022-02-18,EQ0011,Bulldozer 11,Bulldozer,Paint Thickness (microns),120,10.0,119.19,6.56,120.58,122.7,116.14,118.84,117.68,True
SPC003928,2024-02-23,EQ0035,Loader 35,Loader,Paint Thickness (microns),120,10.0,118.29,7.82,114.23,120.2,116.53,118.43,122.05,True
SPC003929,2023-02-13,EQ0044,Loader 44,Loader,Weld Strength (MPa),450,30.0,451.29,34.44,438.54,442.37,463.08,439.49,472.98,True
SPC003930,2024-06-20,EQ0039,Bulldozer 39,Bulldozer,Paint Thickness (microns),120,10.0,119.14,5.64,118.44,118.26,119.51,116.93,122.56,True
SPC003931,2023-05-13,EQ0017,Loader 17,Loader,Weld Strength (MPa),450,30.0,451.05,23.32,446.55,463.94,451.63,452.53,440.62,True
SPC003932,2024-09-09,EQ0032,Grader 32,Grader,Alignment Deviation (mm),0,0.5,0.01,0.24,0.02,0.08,-0.0,-0.13,0.11,True
SPC003933,2022-04-05,EQ0017,Loader 17,Loader,Bolt Torque (Nm),200,15.0,199.2,3.67,197.74,199.36,199.31,198.21,201.41,True
SPC003934,2024-09-24,EQ0019,Loader 19,Loader,Weld Strength (MPa),450,30.0,445.52,16.92,452.55,441.54,450.27,447.6,435.63,True
SPC003935,2024-02-08,EQ0048,Bulldozer 48,Bulldozer,Hydraulic Pressure (PSI),3000,150.0,2990.7,189.31,3014.49,3100.89,2911.58,2966.53,2959.98,True
SPC003936,2023-12-03,EQ0006,Dump Truck 6,Dump Truck,Paint Thickness (microns),120,10.0,119.84,5.91,123.73,117.82,117.98,118.77,120.92,True
SPC003937,2024-06-16,EQ0028,Crane 28,Crane,Paint Thickness (microns),120,10.0,121.96,7.63,121.83,118.75,126.39,120.42,122.41,True
SPC003938,2022-10-03,EQ0050,Loader 50,Loader,Hydraulic Pressure (PSI),3000,150.0,3028.43,101.37,2972.99,3058.34,3035.92,3074.36,3000.55,True
SPC003939,2024-04-27,EQ0047,Grader 47,Grader,Weld Strength (MPa),450,30.0,453.59,22.04,446.68,463.21,460.25,456.62,441.17,True
SPC003940,2023-09-05,EQ0043,Excavator 43,Excavator,Alignment Deviation (mm),0,0.5,-0.03,0.37,0.07,0.14,-0.23,-0.08,-0.06,True
SPC003941,2022-06-30,EQ0028,Crane 28,Crane,Bolt Torque (Nm),200,15.0,197.34,10.58,193.82,196.18,196.03,196.29,204.4,True
SPC003942,2023-06-18,EQ0030,Loader 30,Loader,Alignment Deviation (mm),0,0.5,0.03,0.63,-0.01,-0.18,-0.3,0.33,0.3,True
SPC003943,2023-08-20,EQ0046,Excavator 46,Excavator,Hydraulic Pressure (PSI),3000,150.0,3008.05,107.03,2989.31,3001.19,2956.77,3029.18,3063.8,True
SPC003944,2022-05-20,EQ0016,Dump Truck 16,Dump Truck,Paint Thickness (microns),120,10.0,106.04,4.06,104.08,107.19,107.62,103.63,107.69,False
SPC003945,2023-03-16,EQ0021,Excavator 21,Excavator,Weld Strength (MPa),450,30.0,443.04,12.25,437.2,442.93,449.45,437.44,448.15,True
SPC003946,2023-04-12,EQ0038,Loader 38,Loader,Bolt Torque (Nm),200,15.0,197.2,24.38,185.05,194.45,198.73,209.43,198.32,True
SPC003947,2023-02-12,EQ0048,Bulldozer 48,Bulldozer,Paint Thickness (microns),120,10.0,120.15,2.87,121.98,119.75,119.77,120.12,119.11,True
SPC003948,2022-02-17,EQ0007,Crane 7,Crane,Weld Strength (MPa),450,30.0,445.87,27.25,436.84,430.35,455.13,449.43,457.6,True
SPC003949,2024-04-21,EQ0010,Excavator 10,Excavator,Bolt Torque (Nm),200,15.0,203.67,13.36,206.19,196.76,205.88,199.38,210.12,True
SPC003950,2024-09-23,EQ0043,Excavator 43,Excavator,Hydraulic Pressure (PSI),3000,150.0,3009.11,160.61,2925.43,3005.84,2965.51,3062.74,3086.04,True
SPC003951,2022-05-04,EQ0031,Loader 31,Loader,Alignment Deviation (mm),0,0.5,0.15,0.22,0.2,0.19,0.1,0.23,0.02,True
SPC003952,2024-06-14,EQ0004,Excavator 4,Excavator,Hydraulic Pressure (PSI),3000,150.0,2960.5,212.88,2953.11,2935.69,2836.59,3049.47,3027.66,False
SPC003953,2024-10-04,EQ0035,Loader 35,Loader,Paint Thickness (microns),120,10.0,122.03,7.86,124.89,117.98,125.84,121.91,119.51,True
SPC003954,2022-05-18,EQ0050,Loader 50,Loader,Hydraulic Pressure (PSI),3000,150.0,3040.7,98.79,3042.89,3052.33,2988.77,3087.56,3031.93,True
SPC003955,2022-08-19,EQ0024,Dump Truck 24,Dump Truck,Alignment Deviation (mm),0,0.5,-0.09,0.42,-0.11,0.06,-0.08,0.04,-0.36,True
SPC003956,2024-11-17,EQ0016,Dump Truck 16,Dump Truck,Hydraulic Pressure (PSI),3000,150.0,3013.31,107.37,2952.17,3047.85,3059.54,2975.07,3031.89,True
SPC003957,2024-08-17,EQ0048,Bulldozer 48,Bulldozer,Alignment Deviation (mm),0,0.5,0.01,0.25,0.08,0.12,0.08,-0.12,-0.13,True
SPC003958,2023-01-26,EQ0022,Excavator 22,Excavator,Hydraulic Pressure (PSI),3000,150.0,3041.84,38.85,3061.87,3023.02,3052.02,3031.41,3040.87,True
SPC003959,2024-06-01,EQ0023,Loader 23,Loader,Paint Thickness (microns),120,10.0,121.97,7.92,117.12,125.04,124.73,120.66,122.29,True
SPC003960,2022-11-08,EQ0034,Bulldozer 34,Bulldozer,Paint Thickness (microns),120,10.0,117.69,11.72,119.02,115.07,122.05,110.32,122.01,True
SPC003961,2023-11-27,EQ0012,Dump Truck 12,Dump Truck,Bolt Torque (Nm),200,15.0,199.93,10.18,202.85,195.24,195.43,200.72,205.42,True
SPC003962,2024-06-04,EQ0006,Dump Truck 6,Dump Truck,Hydraulic Pressure (PSI),3000,150.0,3005.15,188.85,3067.46,2956.86,2878.61,3059.59,3063.24,True
