transaction_id,part_id,transaction_date,transaction_type,quantity,stock_after_transaction,warehouse_location,reference_doc
TXN007382,SP00137,2025-03-24,Issue,3,13,WH03,REF4434
TXN007383,SP00095,2025-03-24,Issue,3,49,WH05,REF3526
TXN007384,SP00082,2025-03-24,Issue,2,33,WH05,REF7041
TXN007385,SP00091,2025-03-24,Issue,1,97,WH03,REF6094
TXN007386,SP00114,2025-03-24,Receipt,10,141,WH02,REF3188
TXN007387,SP00017,2025-03-24,Issue,5,154,WH03,REF4768
TXN007388,SP00108,2025-03-24,Receipt,6,83,WH02,REF6460
TXN007389,SP00159,2025-03-24,Receipt,10,114,WH05,REF9484
TXN007390,SP00167,2025-03-24,Issue,1,30,WH04,REF6179
TXN007391,SP00031,2025-03-25,Receipt,7,138,WH05,REF8390
TXN007392,SP00061,2025-03-25,Receipt,16,75,WH03,REF5828
TXN007393,SP00197,2025-03-25,Receipt,16,135,WH02,REF5595
TXN007394,SP00146,2025-03-26,Receipt,20,142,WH04,REF8904
TXN007395,SP00069,2025-03-26,Issue,3,7,WH05,REF7398
TXN007396,SP00183,2025-03-26,Issue,5,88,WH02,REF1555
TXN007397,SP00178,2025-03-26,Issue,3,55,WH01,REF1799
TXN007398,SP00093,2025-03-26,Issue,4,44,WH05,REF9717
TXN007399,SP00036,2025-03-26,Receipt,9,52,WH04,REF5876
TXN007400,SP00125,2025-03-26,Issue,2,205,WH04,REF6966
TXN007401,SP00093,2025-03-26,Receipt,11,55,WH04,REF8579
TXN007402,SP00021,2025-03-26,Issue,5,128,WH03,REF5755
TXN007403,SP00157,2025-03-26,Issue,4,104,WH01,REF2649
TXN007404,SP00138,2025-03-26,Issue,1,124,WH03,REF1399
TXN007405,SP00158,2025-03-26,Issue,3,105,WH03,REF6803
TXN007406,SP00139,2025-03-26,Receipt,18,87,WH01,REF2516
TXN007407,SP00085,2025-03-26,Receipt,6,180,WH05,REF4646
TXN007408,SP00168,2025-03-27,Receipt,13,94,WH04,REF1509
TXN007409,SP00045,2025-03-27,Issue,2,148,WH04,REF3229
TXN007410,SP00100,2025-03-27,Issue,1,125,WH04,REF5860
TXN007411,SP00124,2025-03-27,Issue,4,56,WH01,REF4565
TXN007412,SP00090,2025-03-27,Issue,1,60,WH02,REF5868
TXN007413,SP00043,2025-03-28,Issue,5,7,WH05,REF9702
TXN007414,SP00118,2025-03-28,Issue,3,102,WH02,REF8535
TXN007415,SP00163,2025-03-28,Issue,3,98,WH02,REF4977
TXN007416,SP00041,2025-03-28,Issue,4,21,WH05,REF5335
TXN007417,SP00112,2025-03-28,Issue,3,116,WH03,REF6018
TXN007418,SP00027,2025-03-28,Issue,3,42,WH05,REF6800
TXN007419,SP00065,2025-03-29,Receipt,8,67,WH02,REF8350
TXN007420,SP00131,2025-03-29,Receipt,8,136,WH04,REF5716
TXN007421,SP00078,2025-03-29,Issue,2,82,WH04,REF2744
TXN007422,SP00154,2025-03-29,Issue,2,12,WH02,REF5585
TXN007423,SP00121,2025-03-29,Receipt,10,58,WH02,REF4418
TXN007424,SP00162,2025-03-29,Issue,2,109,WH04,REF7348
TXN007425,SP00155,2025-03-29,Issue,4,138,WH03,REF1498
TXN007426,SP00168,2025-03-29,Receipt,13,107,WH01,REF5557
TXN007427,SP00069,2025-03-29,Receipt,17,24,WH03,REF7006
TXN007428,SP00128,2025-03-29,Issue,2,154,WH05,REF7189
TXN007429,SP00083,2025-03-30,Issue,1,66,WH01,REF6737
TXN007430,SP00018,2025-03-30,Issue,2,51,WH02,REF9714
TXN007431,SP00137,2025-03-30,Receipt,10,23,WH01,REF8812
TXN007432,SP00113,2025-03-30,Receipt,14,14,WH03,REF6841
TXN007433,SP00191,2025-03-30,Issue,5,17,WH02,REF8247
TXN007434,SP00086,2025-03-30,Receipt,18,141,WH04,REF8889
TXN007435,SP00194,2025-03-31,Issue,2,62,WH05,REF4443
TXN007436,SP00061,2025-03-31,Issue,3,72,WH02,REF4755
TXN007437,SP00199,2025-03-31,Receipt,19,47,WH02,REF3182
TXN007438,SP00042,2025-03-31,Receipt,11,121,WH05,REF7852
TXN007439,SP00182,2025-03-31,Receipt,10,123,WH01,REF6647
TXN007440,SP00021,2025-03-31,Issue,1,127,WH02,REF7215
TXN007441,SP00057,2025-03-31,Issue,4,46,WH02,REF2109
TXN007442,SP00180,2025-03-31,Issue,3,102,WH05,REF7313
TXN007443,SP00078,2025-03-31,Receipt,17,99,WH03,REF4548
TXN007444,SP00035,2025-03-31,Receipt,7,81,WH03,REF6840
TXN007445,SP00077,2025-03-31,Issue,1,138,WH01,REF6834
TXN007446,SP00087,2025-03-31,Issue,5,69,WH05,REF4187
TXN007447,SP00018,2025-03-31,Issue,4,47,WH02,REF1496
TXN007448,SP00051,2025-03-31,Issue,5,125,WH03,REF1847
TXN007449,SP00079,2025-03-31,Issue,2,61,WH02,REF8652
TXN007450,SP00039,2025-04-01,Receipt,12,49,WH01,REF3132
TXN007451,SP00068,2025-04-01,Issue,2,70,WH03,REF2403
TXN007452,SP00030,2025-04-01,Receipt,15,162,WH01,REF3619
TXN007453,SP00022,2025-04-01,Issue,4,34,WH03,REF1439
TXN007454,SP00128,2025-04-01,Issue,4,150,WH05,REF1303
TXN007455,SP00166,2025-04-01,Issue,1,155,WH04,REF3469
TXN007456,SP00143,2025-04-01,Issue,5,88,WH04,REF2399
TXN007457,SP00143,2025-04-01,Receipt,8,96,WH05,REF5575
TXN007458,SP00114,2025-04-01,Issue,2,139,WH05,REF6297
TXN007459,SP00120,2025-04-01,Issue,1,34,WH02,REF4843
TXN007460,SP00103,2025-04-02,Issue,3,134,WH05,REF9455
TXN007461,SP00018,2025-04-02,Receipt,16,63,WH01,REF8540
TXN007462,SP00049,2025-04-02,Issue,5,29,WH01,REF4239
TXN007463,SP00075,2025-04-02,Issue,1,58,WH05,REF9614
TXN007464,SP00194,2025-04-02,Issue,4,58,WH01,REF5636
TXN007465,SP00026,2025-04-02,Receipt,19,134,WH03,REF1193
TXN007466,SP00057,2025-04-03,Receipt,13,59,WH01,REF4621
TXN007467,SP00086,2025-04-03,Receipt,6,147,WH04,REF9408
TXN007468,SP00035,2025-04-03,Issue,4,77,WH04,REF6727
TXN007469,SP00188,2025-04-03,Issue,4,29,WH03,REF6581
TXN007470,SP00097,2025-04-03,Issue,3,67,WH01,REF6550
TXN007471,SP00165,2025-04-04,Receipt,14,118,WH03,REF1706
TXN007472,SP00008,2025-04-04,Issue,4,25,WH02,REF5064
TXN007473,SP00077,2025-04-04,Issue,5,133,WH03,REF7444
TXN007474,SP00088,2025-04-04,Issue,2,75,WH05,REF8032
TXN007475,SP00061,2025-04-04,Receipt,8,80,WH05,REF3045
TXN007476,SP00131,2025-04-04,Issue,2,134,WH01,REF6053
TXN007477,SP00040,2025-04-04,Receipt,12,16,WH05,REF5430
TXN007478,SP00015,2025-04-04,Receipt,15,90,WH01,REF5247
TXN007479,SP00037,2025-04-04,Receipt,9,137,WH01,REF8978
TXN007480,SP00092,2025-04-04,Receipt,13,27,WH02,REF5847
TXN007481,SP00035,2025-04-04,Issue,2,75,WH05,REF5694
TXN007482,SP00135,2025-04-04,Issue,4,118,WH04,REF5201
TXN007483,SP00146,2025-04-05,Issue,5,137,WH04,REF9368
TXN007484,SP00179,2025-04-05,Receipt,16,81,WH05,REF6155
TXN007485,SP00119,2025-04-05,Issue,5,106,WH01,REF2409
TXN007486,SP00022,2025-04-06,Issue,4,30,WH04,REF3477
TXN007487,SP00164,2025-04-06,Receipt,14,123,WH01,REF9257
TXN007488,SP00013,2025-04-06,Issue,2,134,WH05,REF8373
TXN007489,SP00073,2025-04-07,Issue,3,30,WH02,REF8446
TXN007490,SP00118,2025-04-07,Issue,1,101,WH02,REF5566
TXN007491,SP00087,2025-04-07,Issue,1,68,WH04,REF5357
TXN007492,SP00176,2025-04-07,Issue,5,169,WH05,REF3412
TXN007493,SP00101,2025-04-07,Receipt,13,43,WH02,REF8185
TXN007494,SP00153,2025-04-07,Issue,3,42,WH04,REF1044
TXN007495,SP00151,2025-04-07,Issue,4,47,WH05,REF4291
TXN007496,SP00156,2025-04-07,Issue,1,140,WH05,REF8324
TXN007497,SP00120,2025-04-07,Issue,5,29,WH02,REF8079
TXN007498,SP00119,2025-04-07,Receipt,9,115,WH01,REF4613
TXN007499,SP00004,2025-04-07,Issue,2,38,WH04,REF4413
TXN007500,SP00080,2025-04-08,Receipt,8,87,WH02,REF6967
TXN007501,SP00158,2025-04-08,Issue,4,101,WH02,REF2185
TXN007502,SP00145,2025-04-08,Issue,2,109,WH01,REF1440
TXN007503,SP00133,2025-04-08,Issue,3,21,WH04,REF9289
TXN007504,SP00189,2025-04-08,Receipt,16,30,WH05,REF2886
TXN007505,SP00057,2025-04-08,Issue,2,57,WH03,REF3975
TXN007506,SP00173,2025-04-08,Issue,4,114,WH04,REF1323
TXN007507,SP00049,2025-04-08,Issue,5,24,WH01,REF6466
TXN007508,SP00166,2025-04-09,Receipt,11,166,WH04,REF1756
TXN007509,SP00111,2025-04-09,Issue,2,23,WH01,REF4312
TXN007510,SP00172,2025-04-09,Receipt,13,131,WH01,REF5028
TXN007511,SP00081,2025-04-09,Receipt,17,107,WH03,REF4097
TXN007512,SP00062,2025-04-09,Issue,5,65,WH03,REF8105
TXN007513,SP00066,2025-04-09,Receipt,13,44,WH05,REF8271
TXN007514,SP00045,2025-04-09,Receipt,19,167,WH01,REF9164
TXN007515,SP00019,2025-04-09,Receipt,18,81,WH01,REF1407
TXN007516,SP00072,2025-04-09,Issue,4,114,WH01,REF5554
TXN007517,SP00067,2025-04-09,Receipt,12,141,WH04,REF1514
TXN007518,SP00103,2025-04-10,Receipt,7,141,WH04,REF6060
TXN007519,SP00067,2025-04-10,Receipt,14,155,WH02,REF7349
TXN007520,SP00184,2025-04-10,Issue,1,94,WH04,REF4905
TXN007521,SP00073,2025-04-11,Receipt,19,49,WH04,REF4054
TXN007522,SP00140,2025-04-11,Receipt,16,181,WH04,REF9024
TXN007523,SP00005,2025-04-11,Receipt,5,57,WH03,REF5177
TXN007524,SP00107,2025-04-11,Receipt,18,71,WH04,REF2997
TXN007525,SP00141,2025-04-11,Issue,3,36,WH05,REF9183
TXN007526,SP00052,2025-04-11,Issue,3,207,WH02,REF9012
TXN007527,SP00161,2025-04-11,Issue,2,116,WH01,REF5107
TXN007528,SP00035,2025-04-11,Issue,5,70,WH05,REF9201
TXN007529,SP00107,2025-04-11,Issue,4,67,WH02,REF5230
TXN007530,SP00001,2025-04-11,Issue,2,20,WH01,REF3638
TXN007531,SP00068,2025-04-11,Issue,2,68,WH05,REF9587
TXN007532,SP00117,2025-04-12,Issue,5,162,WH01,REF1234
TXN007533,SP00058,2025-04-12,Issue,1,0,WH02,REF3271
TXN007534,SP00061,2025-04-12,Issue,1,79,WH03,REF5474
TXN007535,SP00106,2025-04-12,Receipt,13,76,WH03,REF7879
TXN007536,SP00118,2025-04-12,Issue,4,97,WH01,REF6953
TXN007537,SP00019,2025-04-13,Issue,4,77,WH04,REF7399
TXN007538,SP00118,2025-04-13,Issue,3,94,WH04,REF9979
TXN007539,SP00017,2025-04-13,Issue,2,152,WH05,REF2384
TXN007540,SP00019,2025-04-13,Receipt,17,94,WH03,REF7071
TXN007541,SP00083,2025-04-13,Issue,4,62,WH04,REF8374
TXN007542,SP00012,2025-04-13,Receipt,17,145,WH03,REF8763
TXN007543,SP00017,2025-04-13,Receipt,17,169,WH04,REF5123
TXN007544,SP00065,2025-04-13,Issue,4,63,WH01,REF6780
TXN007545,SP00079,2025-04-13,Issue,5,56,WH03,REF3288
TXN007546,SP00190,2025-04-13,Issue,3,24,WH03,REF6253
TXN007547,SP00017,2025-04-13,Receipt,7,176,WH04,REF6959
TXN007548,SP00148,2025-04-13,Issue,5,107,WH05,REF9802
TXN007549,SP00115,2025-04-13,Issue,5,179,WH02,REF9212
TXN007550,SP00187,2025-04-14,Receipt,19,44,WH03,REF5900
TXN007551,SP00094,2025-04-14,Receipt,9,69,WH02,REF1081
TXN007552,SP00069,2025-04-14,Issue,5,19,WH03,REF1665
TXN007553,SP00015,2025-04-14,Issue,5,85,WH02,REF9785
TXN007554,SP00089,2025-04-14,Issue,2,101,WH05,REF8074
TXN007555,SP00139,2025-04-14,Receipt,13,100,WH01,REF2010
TXN007556,SP00137,2025-04-14,Issue,4,19,WH02,REF6001
TXN007557,SP00126,2025-04-14,Issue,4,72,WH02,REF1613
TXN007558,SP00071,2025-04-14,Issue,1,92,WH03,REF5049
TXN007559,SP00062,2025-04-14,Issue,1,64,WH05,REF4111
TXN007560,SP00028,2025-04-15,Receipt,12,78,WH02,REF1324
TXN007561,SP00086,2025-04-15,Receipt,8,155,WH01,REF9328
TXN007562,SP00113,2025-04-15,Issue,1,13,WH04,REF6794
TXN007563,SP00024,2025-04-15,Issue,5,47,WH03,REF6621
TXN007564,SP00026,2025-04-15,Issue,3,131,WH03,REF3186
TXN007565,SP00169,2025-04-15,Issue,3,36,WH02,REF7433
TXN007566,SP00163,2025-04-15,Issue,1,97,WH03,REF4159
TXN007567,SP00182,2025-04-15,Issue,4,119,WH03,REF6676
TXN007568,SP00109,2025-04-15,Issue,5,53,WH02,REF6199
TXN007569,SP00159,2025-04-15,Issue,4,110,WH05,REF9949
TXN007570,SP00007,2025-04-15,Issue,5,50,WH04,REF2458
TXN007571,SP00044,2025-04-15,Issue,3,188,WH03,REF7511
TXN007572,SP00146,2025-04-16,Receipt,18,155,WH02,REF4331
TXN007573,SP00002,2025-04-16,Receipt,16,76,WH05,REF8165
TXN007574,SP00053,2025-04-16,Issue,1,108,WH04,REF9747
TXN007575,SP00025,2025-04-16,Receipt,15,82,WH04,REF1752
TXN007576,SP00130,2025-04-16,Issue,5,133,WH05,REF2816
TXN007577,SP00085,2025-04-16,Receipt,18,198,WH02,REF5321
TXN007578,SP00164,2025-04-16,Receipt,14,137,WH04,REF7896
TXN007579,SP00191,2025-04-16,Receipt,10,27,WH05,REF4210
TXN007580,SP00165,2025-04-16,Issue,5,113,WH03,REF3250
TXN007581,SP00049,2025-04-17,Issue,3,21,WH01,REF8950
TXN007582,SP00021,2025-04-17,Receipt,19,146,WH02,REF8112
TXN007583,SP00181,2025-04-17,Issue,5,139,WH01,REF2482
TXN007584,SP00007,2025-04-17,Receipt,5,55,WH02,REF9101
TXN007585,SP00159,2025-04-17,Receipt,6,116,WH05,REF6125
TXN007586,SP00050,2025-04-17,Receipt,9,109,WH01,REF4078
TXN007587,SP00086,2025-04-17,Issue,4,151,WH02,REF2652
TXN007588,SP00017,2025-04-17,Receipt,8,184,WH03,REF2232
TXN007589,SP00103,2025-04-17,Issue,3,138,WH03,REF7270
TXN007590,SP00076,2025-04-18,Receipt,13,69,WH04,REF3996
TXN007591,SP00096,2025-04-18,Issue,1,41,WH04,REF6514
TXN007592,SP00060,2025-04-18,Issue,2,99,WH02,REF4475
TXN007593,SP00073,2025-04-18,Receipt,16,65,WH01,REF9551
TXN007594,SP00080,2025-04-18,Issue,2,85,WH02,REF7279
TXN007595,SP00107,2025-04-19,Issue,5,62,WH01,REF5530
TXN007596,SP00061,2025-04-19,Issue,1,78,WH04,REF6142
TXN007597,SP00106,2025-04-19,Issue,5,71,WH05,REF5650
TXN007598,SP00063,2025-04-19,Issue,3,129,WH02,REF2004
TXN007599,SP00098,2025-04-19,Issue,3,36,WH05,REF5874
TXN007600,SP00050,2025-04-20,Receipt,16,125,WH01,REF8993
TXN007601,SP00157,2025-04-20,Issue,1,103,WH05,REF4479
TXN007602,SP00033,2025-04-20,Receipt,12,178,WH02,REF9445
TXN007603,SP00048,2025-04-20,Issue,5,48,WH05,REF8628
TXN007604,SP00164,2025-04-20,Issue,3,134,WH03,REF1064
TXN007605,SP00172,2025-04-20,Issue,2,129,WH01,REF1394
TXN007606,SP00110,2025-04-21,Issue,4,164,WH01,REF3849
TXN007607,SP00067,2025-04-21,Issue,3,152,WH02,REF3117
TXN007608,SP00120,2025-04-21,Receipt,20,49,WH04,REF4614
TXN007609,SP00153,2025-04-21,Issue,3,39,WH03,REF5214
TXN007610,SP00011,2025-04-21,Issue,1,127,WH04,REF3085
TXN007611,SP00026,2025-04-21,Issue,4,127,WH02,REF6530
TXN007612,SP00001,2025-04-21,Issue,5,15,WH01,REF5720
TXN007613,SP00081,2025-04-21,Issue,1,106,WH02,REF7383
TXN007614,SP00130,2025-04-21,Issue,1,132,WH03,REF5047
TXN007615,SP00010,2025-04-21,Issue,5,100,WH02,REF5362
TXN007616,SP00054,2025-04-21,Issue,1,65,WH02,REF2130
TXN007617,SP00010,2025-04-21,Issue,1,99,WH02,REF5172
TXN007618,SP00156,2025-04-22,Issue,5,135,WH01,REF8154
TXN007619,SP00122,2025-04-22,Issue,5,148,WH05,REF6415
TXN007620,SP00036,2025-04-22,Issue,3,49,WH04,REF8752
TXN007621,SP00105,2025-04-22,Issue,5,30,WH01,REF3156
TXN007622,SP00011,2025-04-22,Issue,5,122,WH01,REF4621
TXN007623,SP00194,2025-04-22,Issue,1,57,WH05,REF2796
TXN007624,SP00022,2025-04-23,Receipt,16,46,WH05,REF4971
TXN007625,SP00152,2025-04-23,Issue,3,45,WH03,REF8568
TXN007626,SP00059,2025-04-23,Issue,1,62,WH03,REF3961
TXN007627,SP00142,2025-04-23,Issue,1,135,WH04,REF4063
TXN007628,SP00133,2025-04-23,Receipt,6,27,WH04,REF6328
TXN007629,SP00028,2025-04-24,Issue,1,77,WH03,REF5119
TXN007630,SP00060,2025-04-24,Issue,3,96,WH02,REF7427
TXN007631,SP00064,2025-04-24,Issue,3,166,WH02,REF3627
TXN007632,SP00090,2025-04-24,Receipt,18,78,WH05,REF2522
TXN007633,SP00150,2025-04-24,Issue,2,86,WH01,REF1923
TXN007634,SP00188,2025-04-24,Issue,2,27,WH02,REF8232
TXN007635,SP00110,2025-04-24,Issue,5,159,WH02,REF6228
TXN007636,SP00055,2025-04-24,Issue,5,55,WH01,REF9311
TXN007637,SP00166,2025-04-24,Receipt,19,185,WH05,REF6236
TXN007638,SP00110,2025-04-24,Issue,1,158,WH01,REF4576
TXN007639,SP00165,2025-04-24,Issue,3,110,WH02,REF1647
TXN007640,SP00056,2025-04-24,Issue,5,162,WH01,REF1982
TXN007641,SP00058,2025-04-25,Issue,2,0,WH03,REF9429
TXN007642,SP00012,2025-04-25,Receipt,18,163,WH04,REF8306
TXN007643,SP00151,2025-04-25,Receipt,14,61,WH04,REF7056
TXN007644,SP00044,2025-04-25,Issue,1,187,WH04,REF3714
TXN007645,SP00095,2025-04-25,Issue,3,46,WH04,REF1455
TXN007646,SP00008,2025-04-25,Issue,3,22,WH04,REF4548
TXN007647,SP00106,2025-04-25,Issue,3,68,WH04,REF6795
TXN007648,SP00140,2025-04-25,Issue,4,177,WH05,REF5670
TXN007649,SP00200,2025-04-25,Receipt,7,51,WH03,REF5860
TXN007650,SP00016,2025-04-25,Receipt,11,38,WH03,REF2983
TXN007651,SP00071,2025-04-25,Issue,4,88,WH02,REF6137
TXN007652,SP00074,2025-04-25,Receipt,7,74,WH05,REF7003
TXN007653,SP00026,2025-04-25,Issue,4,123,WH04,REF7334
TXN007654,SP00160,2025-04-26,Receipt,16,108,WH05,REF7691
TXN007655,SP00160,2025-04-26,Issue,4,104,WH01,REF1684
TXN007656,SP00133,2025-04-26,Receipt,12,39,WH02,REF8335
TXN007657,SP00129,2025-04-26,Receipt,9,80,WH02,REF7474
TXN007658,SP00001,2025-04-26,Receipt,13,28,WH02,REF2446
TXN007659,SP00028,2025-04-26,Issue,2,75,WH02,REF3095
TXN007660,SP00188,2025-04-26,Issue,3,24,WH03,REF6785
TXN007661,SP00066,2025-04-26,Issue,5,39,WH03,REF4243
TXN007662,SP00047,2025-04-27,Issue,2,55,WH04,REF7496
TXN007663,SP00194,2025-04-27,Issue,3,54,WH01,REF5665
TXN007664,SP00106,2025-04-27,Issue,4,64,WH03,REF4506
TXN007665,SP00049,2025-04-27,Issue,5,16,WH04,REF1757
TXN007666,SP00088,2025-04-27,Issue,2,73,WH04,REF3543
TXN007667,SP00013,2025-04-27,Issue,5,129,WH02,REF2996
TXN007668,SP00100,2025-04-27,Issue,2,123,WH03,REF3434
TXN007669,SP00058,2025-04-27,Issue,2,0,WH05,REF3503
TXN007670,SP00082,2025-04-27,Issue,3,30,WH01,REF2424
TXN007671,SP00011,2025-04-27,Receipt,14,136,WH05,REF7457
TXN007672,SP00001,2025-04-28,Issue,1,27,WH04,REF8086
TXN007673,SP00074,2025-04-28,Issue,5,69,WH03,REF4246
TXN007674,SP00184,2025-04-28,Issue,5,89,WH04,REF9822
TXN007675,SP00045,2025-04-28,Receipt,14,181,WH04,REF7600
TXN007676,SP00166,2025-04-28,Issue,5,180,WH01,REF1824
TXN007677,SP00102,2025-04-29,Issue,3,93,WH03,REF7541
TXN007678,SP00134,2025-04-29,Issue,4,97,WH04,REF6056
TXN007679,SP00002,2025-04-29,Issue,2,74,WH04,REF1079
TXN007680,SP00197,2025-04-29,Issue,5,130,WH03,REF4446
TXN007681,SP00177,2025-04-29,Issue,5,139,WH02,REF6832
TXN007682,SP00047,2025-04-29,Receipt,5,60,WH05,REF6357
TXN007683,SP00028,2025-04-29,Issue,2,73,WH03,REF7998
TXN007684,SP00186,2025-04-29,Issue,4,156,WH02,REF7176
TXN007685,SP00190,2025-04-29,Issue,2,22,WH02,REF3338
TXN007686,SP00021,2025-04-29,Issue,2,144,WH04,REF5014
TXN007687,SP00045,2025-04-30,Receipt,18,199,WH05,REF3713
TXN007688,SP00140,2025-04-30,Issue,1,176,WH03,REF8659
TXN007689,SP00132,2025-04-30,Issue,2,80,WH03,REF5119
TXN007690,SP00028,2025-04-30,Receipt,18,91,WH04,REF7516
TXN007691,SP00130,2025-04-30,Issue,3,129,WH01,REF5886
TXN007692,SP00096,2025-04-30,Issue,4,37,WH01,REF9959
TXN007693,SP00012,2025-04-30,Issue,4,159,WH05,REF7485
TXN007694,SP00150,2025-04-30,Issue,5,81,WH04,REF9518
TXN007695,SP00126,2025-04-30,Issue,4,68,WH05,REF3775
TXN007696,SP00083,2025-04-30,Issue,3,59,WH05,REF5174
TXN007697,SP00167,2025-04-30,Receipt,12,42,WH05,REF6901
TXN007698,SP00077,2025-04-30,Issue,4,129,WH05,REF6308
TXN007699,SP00027,2025-04-30,Issue,1,41,WH02,REF5910
TXN007700,SP00032,2025-05-01,Issue,5,1,WH05,REF4733
TXN007701,SP00127,2025-05-01,Issue,2,82,WH01,REF9920
TXN007702,SP00126,2025-05-01,Issue,1,67,WH01,REF7472
TXN007703,SP00094,2025-05-01,Issue,2,67,WH03,REF8682
TXN007704,SP00086,2025-05-01,Issue,1,150,WH02,REF4333
TXN007705,SP00156,2025-05-01,Issue,4,131,WH05,REF5058
TXN007706,SP00129,2025-05-01,Issue,5,75,WH05,REF1038
TXN007707,SP00048,2025-05-02,Receipt,10,58,WH02,REF1455
TXN007708,SP00038,2025-05-02,Issue,2,96,WH01,REF9211
TXN007709,SP00128,2025-05-02,Receipt,10,160,WH01,REF1096
TXN007710,SP00172,2025-05-02,Issue,2,127,WH05,REF2628
TXN007711,SP00050,2025-05-03,Issue,1,124,WH02,REF4970
TXN007712,SP00142,2025-05-03,Receipt,17,152,WH02,REF2090
TXN007713,SP00012,2025-05-03,Issue,1,158,WH05,REF3907
TXN007714,SP00062,2025-05-03,Issue,4,60,WH01,REF4007
TXN007715,SP00074,2025-05-03,Issue,5,64,WH05,REF7986
TXN007716,SP00103,2025-05-03,Issue,1,137,WH01,REF3997
TXN007717,SP00026,2025-05-03,Issue,5,118,WH01,REF5012
TXN007718,SP00015,2025-05-03,Issue,4,81,WH04,REF6246
TXN007719,SP00043,2025-05-04,Receipt,5,12,WH01,REF1093
TXN007720,SP00084,2025-05-04,Issue,5,125,WH01,REF8584
TXN007721,SP00070,2025-05-04,Issue,3,70,WH02,REF3853
TXN007722,SP00160,2025-05-04,Receipt,14,118,WH05,REF4906
TXN007723,SP00107,2025-05-04,Issue,2,60,WH05,REF8880
TXN007724,SP00077,2025-05-04,Issue,1,128,WH03,REF5664
TXN007725,SP00055,2025-05-04,Receipt,14,69,WH04,REF2888
TXN007726,SP00092,2025-05-04,Issue,1,26,WH05,REF8408
TXN007727,SP00084,2025-05-04,Issue,4,121,WH02,REF9733
TXN007728,SP00022,2025-05-05,Receipt,13,59,WH01,REF1763
TXN007729,SP00005,2025-05-05,Issue,5,52,WH01,REF9934
TXN007730,SP00166,2025-05-05,Receipt,11,191,WH03,REF2868
TXN007731,SP00175,2025-05-05,Issue,2,53,WH02,REF2855
TXN007732,SP00034,2025-05-05,Issue,1,22,WH01,REF7138
TXN007733,SP00180,2025-05-06,Receipt,11,113,WH02,REF5346
TXN007734,SP00168,2025-05-06,Issue,5,102,WH02,REF3274
TXN007735,SP00113,2025-05-06,Issue,3,10,WH02,REF8387
TXN007736,SP00063,2025-05-06,Issue,3,126,WH02,REF1703
TXN007737,SP00085,2025-05-06,Receipt,7,205,WH02,REF2830
TXN007738,SP00193,2025-05-06,Issue,4,59,WH05,REF6674
TXN007739,SP00161,2025-05-06,Receipt,10,126,WH05,REF4524
TXN007740,SP00173,2025-05-06,Issue,4,110,WH04,REF1435
TXN007741,SP00112,2025-05-06,Issue,1,115,WH04,REF8306
TXN007742,SP00138,2025-05-06,Issue,1,123,WH04,REF8672
TXN007743,SP00184,2025-05-06,Receipt,18,107,WH02,REF1115
TXN007744,SP00087,2025-05-06,Issue,1,67,WH03,REF4093
TXN007745,SP00074,2025-05-07,Issue,3,61,WH02,REF8082
TXN007746,SP00097,2025-05-07,Issue,1,66,WH02,REF3803
TXN007747,SP00081,2025-05-07,Issue,5,101,WH03,REF2370
TXN007748,SP00200,2025-05-07,Issue,3,48,WH02,REF1379
TXN007749,SP00165,2025-05-07,Issue,1,109,WH03,REF4233
TXN007750,SP00191,2025-05-07,Issue,5,22,WH03,REF2216
TXN007751,SP00119,2025-05-07,Issue,3,112,WH01,REF8329
TXN007752,SP00003,2025-05-07,Issue,3,60,WH01,REF9644
TXN007753,SP00070,2025-05-07,Issue,3,67,WH02,REF9974
TXN007754,SP00034,2025-05-07,Issue,4,18,WH04,REF2020
TXN007755,SP00092,2025-05-07,Issue,4,22,WH05,REF5104
TXN007756,SP00153,2025-05-08,Issue,4,35,WH01,REF1113
TXN007757,SP00004,2025-05-08,Issue,2,36,WH01,REF8364
TXN007758,SP00086,2025-05-08,Issue,3,147,WH01,REF6566
TXN007759,SP00139,2025-05-08,Receipt,12,112,WH03,REF6368
TXN007760,SP00154,2025-05-08,Receipt,5,17,WH01,REF9151
TXN007761,SP00195,2025-05-08,Receipt,19,51,WH02,REF8447
TXN007762,SP00124,2025-05-08,Issue,4,52,WH02,REF3253
TXN007763,SP00061,2025-05-08,Issue,5,73,WH01,REF2930
TXN007764,SP00125,2025-05-08,Receipt,12,217,WH02,REF1178
TXN007765,SP00124,2025-05-09,Issue,2,50,WH01,REF4166
TXN007766,SP00150,2025-05-09,Issue,4,77,WH02,REF7280
TXN007767,SP00053,2025-05-09,Issue,1,107,WH05,REF1647
TXN007768,SP00191,2025-05-09,Issue,2,20,WH03,REF1679
TXN007769,SP00070,2025-05-09,Issue,1,66,WH01,REF8685
TXN007770,SP00015,2025-05-09,Issue,3,78,WH04,REF2272
TXN007771,SP00125,2025-05-09,Receipt,19,236,WH01,REF7436
TXN007772,SP00094,2025-05-09,Issue,3,64,WH04,REF8137
TXN007773,SP00018,2025-05-10,Issue,2,61,WH01,REF3679
TXN007774,SP00086,2025-05-10,Receipt,13,160,WH01,REF8337
TXN007775,SP00135,2025-05-10,Receipt,5,123,WH03,REF5878
TXN007776,SP00050,2025-05-10,Issue,1,123,WH02,REF9886
